RouteNumber,Stop,latitude,longitude,StopNumber
33X,Dublin Road Lusk,53.51473685,-6.173182851,3857
33X,Bridetree Lusk,53.51097162,-6.177943835,3858
33X,Balleally West Lusk,53.50980199,-6.18022559,3859
33X,Hannas Avenue Lusk,53.50707609,-6.185377991,3860
33X,Newhaggard Turvey,53.504832,-6.187343415,3861
33X,Blake's Cross Turvey,53.50229049,-6.192230713,3862
33X,Turvey Avenue Turvey,53.49453478,-6.194670845,3863
33X,Batter Lane Donabate,53.48848542,-6.197022446,3748
33X,Lissenhall Green Donabate,53.48105427,-6.202520984,6050
33X,Convention Centre Docklands,53.34749942,-6.239853409,7398
33X,Eden Quay Dublin,53.34803807,-6.256338878,302
33X,Hawkins Street Dublin City South,53.34649302,-6.257033066,4495
33X,Pearse Station Pearse Station,53.34288503,-6.249970997,2809
33X,Merrion Square West Merrion Square,53.34079501,-6.250897035,2810
38A,Damastown IBM Damastown Industrial Park,53.42046906,-6.419423183,4745
38A,IBM Campus Mulhuddart,53.41910969,-6.417893804,4989
38A,Damastown Road Damastown Industrial Park,53.41172608,-6.422981534,4990
38A,Damastown Green Mulhuddart,53.41108539,-6.420071921,4991
38A,Damastown Ind Park Mulhuddart,53.41067545,-6.417620239,4992
38A,Damastown Close Mulhuddart,53.40887923,-6.408255819,1719
38A,Lady's Well Road Mulhuddart,53.40702546,-6.39800687,1828
38A,Parslickstown Ave Mulhuddart,53.40619879,-6.395345647,1829
38A,Castlecurragh Vale Mulhuddart,53.40454589,-6.392068955,4997
38A,Castlecurragh Heath Mulhuddart,53.40313544,-6.389444943,4998
38A,Warrenstown Green Corduff,53.40093172,-6.385994158,4999
38A,Blackcourt Road Corduff,53.39917702,-6.383849906,1833
38A,Corduff Park Corduff,53.39942518,-6.378952998,1834
38A,Corduff Corduff,53.40001237,-6.375201031,1835
38A,Aquatic Centre Corduff,53.39801204,-6.371532882,1836
38A,Corduff Crescent Corduff,53.39584107,-6.375134494,1837
38A,Waterville Row Blanchardstown,53.3930847,-6.377991124,2338
38A,Blanchardstown Vlge Blanchardstown,53.38796113,-6.379283383,1840
38A,Church Road Blanchardstown,53.38612143,-6.375519731,1841
38A,Old Navan Road Blanchardstown,53.38496788,-6.371339262,1842
38A,Connolly Hospital Blanchardstown,53.38398583,-6.365243295,7374
38A,Morgan Place Castleknock,53.37902297,-6.35271688,1845
38A,Parkway Station Castleknock,53.37709364,-6.345787205,7166
38A,Old Racecourse Ashtown,53.37290206,-6.33392625,1847
38A,Ashtown Roundabout Ashtown,53.37154155,-6.329831426,1696
38A,Kempton Ashtown,53.37080111,-6.327666215,1697
38A,Ashtown Grove Cabra,53.36957728,-6.323716733,1698
38A,Baggot Road Ashington,53.36874359,-6.321315044,1699
38A,Baggot Road Cabra,53.36770887,-6.317403418,1700
38A,Our Lady's Church Cabra,53.36656724,-6.312940382,1701
38A,Navan Road Church Cabra,53.36561079,-6.310138117,1702
38A,Cabra Garda Station Cabra,53.36473545,-6.307347791,1703
38A,Skreen Road Cabra,53.36331757,-6.303076656,1905
38A,Rosecourt Cabra,53.36169744,-6.297236007,1804
38A,Cabra Road Cabra,53.36156363,-6.294161241,1803
38A,Quarry Road Cabra East,53.36130917,-6.289573596,77
38A,Annamoe Terrace Cabra East,53.36114918,-6.284065773,78
38A,Churchview Home Cabra East,53.36102129,-6.280795475,79
38A,Phibsborough PO Phibsborough,53.36086298,-6.276053943,80
38A,Phibsborough Phibsborough,53.36079782,-6.271549126,82
38A,Mater Hospital Phibsborough,53.35964626,-6.269612499,817
38A,O'Connell Avenue Phibsborough,53.35848109,-6.269223913,818
38A,Blessington Street Phibsborough,53.35630406,-6.265991975,819
38A,Parnell Square East Dublin,53.35312199,-6.261657938,265
38A,The Spire of Dublin Dublin City,53.35022442,-6.260185193,6059
38A,Nassau Street Trinity College,53.34266339,-6.2563479,404
38A,Kildare Street Dublin City South,53.3399308,-6.255723518,747
38A,Huguenot Cemetery Stephen's Green,53.33850958,-6.255030649,748
38A,Baggot St Lower Dublin City South,53.33762074,-6.250802097,749
38A,Fitzwilliam Street Dublin City South,53.33657108,-6.248487539,750
38A,Herbert Street Dublin City South,53.33532055,-6.246571691,751
38A,Baggot St Upper Dublin City South,53.33367166,-6.244462049,752
38A,Waterloo Road Dublin City South,53.3324534,-6.243521016,753
38A,Burlington Road Dublin City South,53.33162307,-6.245732314,7370
38A,Burlington Road Dublin City South,53.33240793,-6.246540985,7339
38B,Damastown IBM Damastown Industrial Park,53.42046906,-6.419423183,4745
38B,IBM Campus Mulhuddart,53.41910969,-6.417893804,4989
38B,Damastown Road Damastown Industrial Park,53.41172608,-6.422981534,4990
38B,Damastown Green Mulhuddart,53.41108539,-6.420071921,4991
38B,Damastown Ind Park Mulhuddart,53.41067545,-6.417620239,4992
38B,Damastown Close Mulhuddart,53.40887923,-6.408255819,1719
38B,Lady's Well Road Mulhuddart,53.40702546,-6.39800687,1828
38B,Parslickstown Ave Mulhuddart,53.40619879,-6.395345647,1829
38B,Castlecurragh Vale Mulhuddart,53.40454589,-6.392068955,4997
38B,Castlecurragh Heath Mulhuddart,53.40313544,-6.389444943,4998
38B,Warrenstown Green Corduff,53.40093172,-6.385994158,4999
38B,Blackcourt Road Corduff,53.39917702,-6.383849906,1833
38B,Corduff Park Corduff,53.39942518,-6.378952998,1834
38B,Corduff Corduff,53.40001237,-6.375201031,1835
38B,Aquatic Centre Corduff,53.39801204,-6.371532882,1836
38B,Corduff Crescent Corduff,53.39584107,-6.375134494,1837
38B,Waterville Row Blanchardstown,53.3930847,-6.377991124,2338
38B,Morgan Place Castleknock,53.37902297,-6.35271688,1845
38B,Parkway Station Castleknock,53.37709364,-6.345787205,7166
38B,Old Racecourse Ashtown,53.37290206,-6.33392625,1847
38B,Ashtown Roundabout Ashtown,53.37154155,-6.329831426,1696
38B,Kempton Ashtown,53.37080111,-6.327666215,1697
38B,Ashtown Grove Cabra,53.36957728,-6.323716733,1698
38B,Baggot Road Ashington,53.36874359,-6.321315044,1699
38B,Baggot Road Cabra,53.36770887,-6.317403418,1700
38B,Our Lady's Church Cabra,53.36656724,-6.312940382,1701
38B,Navan Road Church Cabra,53.36561079,-6.310138117,1702
38B,Cabra Garda Station Cabra,53.36473545,-6.307347791,1703
38B,Skreen Road Cabra,53.36331757,-6.303076656,1905
38B,Rosecourt Cabra,53.36169744,-6.297236007,1804
38B,Cabra Road Cabra,53.36156363,-6.294161241,1803
38B,Quarry Road Cabra East,53.36130917,-6.289573596,77
38B,Annamoe Terrace Cabra East,53.36114918,-6.284065773,78
38B,Churchview Home Cabra East,53.36102129,-6.280795475,79
38B,Phibsborough PO Phibsborough,53.36086298,-6.276053943,80
38B,Phibsborough Phibsborough,53.36079782,-6.271549126,82
38B,Mater Hospital Phibsborough,53.35964626,-6.269612499,817
38B,O'Connell Avenue Phibsborough,53.35848109,-6.269223913,818
38B,Blessington Street Phibsborough,53.35630406,-6.265991975,819
38B,Parnell Square East Dublin,53.35312199,-6.261657938,265
38B,The Spire of Dublin Dublin City,53.35022442,-6.260185193,6059
38B,Nassau Street Trinity College,53.34266339,-6.2563479,404
38B,Kildare Street Dublin City South,53.3399308,-6.255723518,747
38B,Huguenot Cemetery Stephen's Green,53.33850958,-6.255030649,748
38B,Baggot St Lower Dublin City South,53.33762074,-6.250802097,749
38B,Fitzwilliam Street Dublin City South,53.33657108,-6.248487539,750
38B,Herbert Street Dublin City South,53.33532055,-6.246571691,751
38B,Baggot St Upper Dublin City South,53.33367166,-6.244462049,752
38B,Waterloo Road Dublin City South,53.3324534,-6.243521016,753
38B,Burlington Road Dublin City South,53.33162307,-6.245732314,7370
38B,Burlington Road Dublin City South,53.33240793,-6.246540985,7339
39A,Delhurst Castaheaney,53.39191959,-6.438223335,7158
39A,Barnwell Green Castaheaney,53.39301155,-6.442694097,7048
39A,Blackwood Park Ongar Green,53.39497412,-6.44432166,7699
39A,Ongar Square Castaheaney,53.39659831,-6.442743617,7159
39A,Linnetfields Castaheaney,53.39795855,-6.442287989,7388
39A,Phibblestown Road Castaheaney,53.40187632,-6.435347185,7017
39A,Castlegrange Row Castaheaney,53.39880684,-6.431564841,7018
39A,Ravenwood Road Ongar Park,53.39589933,-6.429175669,7030
39A,Manorfields Drive Blanchardstown,53.39405502,-6.431093027,7021
39A,Allendale Close Blanchardstown,53.39081119,-6.429783973,6111
39A,Stonebridge Road Blanchardstown,53.38926091,-6.421271313,6112
39A,Lohunda Park Blanchardstown,53.38752242,-6.412179803,6113
39A,Lohunda Crescent Blanchardstown,53.38759804,-6.409756556,1898
39A,Hartstown Road Blanchardstown,53.3908816,-6.410656474,1858
39A,Willow Wood Blanchardstown,53.39103579,-6.415492133,1859
39A,St Ciaran's Church Blanchardstown,53.39329917,-6.418761103,1860
39A,Cherryfield Park Blanchardstown,53.39499838,-6.418126735,4492
39A,Hartstown Comm Sch Blanchardstown,53.39674961,-6.416663296,1861
39A,Pinebrook Vale Blanchardstown,53.39861603,-6.415075124,1862
39A,Huntstown Green Blanchardstown,53.40061533,-6.413346638,1863
39A,Sacred Heart Church Blanchardstown,53.40181605,-6.410369276,1864
39A,Ashfield Gardens Blanchardstown,53.40104461,-6.406442832,1865
39A,Ashfield Park Blanchardstown,53.39989965,-6.402816166,1866
39A,Whitestown Park Blanchardstown,53.39774761,-6.399167481,1850
39A,Whitestown Blanchardstown,53.39580792,-6.399962077,1867
39A,Sheepmoor Grove Blanchardstown,53.39441579,-6.399367587,4489
39A,Blanchardstown SC Blanchardstown,53.39433277,-6.391852415,4747
39A,Morgan Place Castleknock,53.37902297,-6.35271688,1845
39A,Parkway Station Castleknock,53.37709364,-6.345787205,7166
39A,Old Racecourse Ashtown,53.37290206,-6.33392625,1847
39A,Ashtown Roundabout Ashtown,53.37154155,-6.329831426,1696
39A,Kempton Ashtown,53.37080111,-6.327666215,1697
39A,Ashtown Grove Cabra,53.36957728,-6.323716733,1698
39A,Baggot Road Ashington,53.36874359,-6.321315044,1699
39A,Baggot Road Cabra,53.36770887,-6.317403418,1700
39A,Our Lady's Church Cabra,53.36656724,-6.312940382,1701
39A,Navan Road Church Cabra,53.36561079,-6.310138117,1702
39A,Cabra Garda Station Cabra,53.36473545,-6.307347791,1703
39A,Skreen Road Cabra,53.36331757,-6.303076656,1905
39A,Old Cabra Road Cabra,53.36120079,-6.297075471,1906
39A,Glenbeigh Road Cabra,53.35990497,-6.293821744,1907
39A,Cabra Drive Cabra East,53.35869083,-6.291256059,1908
39A,Prussia Street Arbour Hill,53.35696029,-6.288410672,1909
39A,Manor Street Arbour Hill,53.35190783,-6.283325467,1713
39A,Stoneybatter Arbour Hill,53.35063782,-6.281889356,1714
39A,Blackhall Place Smithfield,53.34771198,-6.282187308,1715
39A,Arran Quay Smithfield,53.34633587,-6.278382568,7453
39A,Four Courts Smithfield,53.34560803,-6.272808925,1478
39A,Ormond Quay Dublin,53.34598803,-6.268633959,1479
39A,Bachelors Walk Dublin,53.34702802,-6.261667029,315
39A,D'Olier Street Dublin City South,53.34636145,-6.25784924,335
39A,Nassau Street Trinity College,53.34266339,-6.2563479,404
39A,Kildare Street Dublin City South,53.3399308,-6.255723518,747
39A,Huguenot Cemetery Stephen's Green,53.33850958,-6.255030649,748
39A,Baggot St Lower Dublin City South,53.33762074,-6.250802097,749
39A,Fitzwilliam Street Dublin City South,53.33657108,-6.248487539,750
39A,Herbert Street Dublin City South,53.33532055,-6.246571691,751
39A,Baggot St Upper Dublin City South,53.33367166,-6.244462049,752
39A,Waterloo Road Dublin City South,53.3324534,-6.243521016,753
39A,Burlington Road Dublin City South,53.33078379,-6.24428029,754
39A,Wellington Lane Dublin City South,53.32882807,-6.245141351,755
39A,Royal Hospital Donnybrook,53.3263998,-6.242598751,756
39A,Donnybrook Village Donnybrook,53.32408133,-6.239586436,757
39A,Victoria Avenue Donnybrook,53.32268699,-6.237677324,758
39A,Donnybrook Stadium Donnybrook,53.32034885,-6.233345543,759
39A,Donnybrook Church Donnybrook,53.3183302,-6.230561954,760
39A,Teresian School Donnybrook,53.31610038,-6.227487269,761
39A,RTE Donnybrook,53.31451707,-6.224370902,762
39A,Belfield Court Donnybrook,53.31232013,-6.221100292,763
39A,UCD Belfield,53.30529724,-6.216680522,767
39X,Delhurst Castaheaney,53.39191959,-6.438223335,7158
39X,Barnwell Green Castaheaney,53.39301155,-6.442694097,7048
39X,Blackwood Park Ongar Green,53.39497412,-6.44432166,7699
39X,Ongar Square Castaheaney,53.39659831,-6.442743617,7159
39X,Phibblestown Road Castaheaney,53.40187632,-6.435347185,7017
39X,Castlegrange Row Castaheaney,53.39880684,-6.431564841,7018
39X,Ravenwood Road Ongar Park,53.39589933,-6.429175669,7030
39X,Allendale Close Blanchardstown,53.39081119,-6.429783973,6111
39X,Stonebridge Road Blanchardstown,53.38926091,-6.421271313,6112
39X,Lohunda Park Blanchardstown,53.38752242,-6.412179803,6113
39X,Whitestown Grove Blanchardstown,53.39632883,-6.393912463,4323
39X,Morgan Place Castleknock,53.37902297,-6.35271688,1845
39X,Ashtown Roundabout Ashtown,53.37154155,-6.329831426,1696
39X,Baggot Road Cabra,53.36770887,-6.317403418,1700
39X,Old Cabra Road Cabra,53.36120079,-6.297075471,1906
39X,Prussia Street Arbour Hill,53.35696029,-6.288410672,1909
39X,Manor Street Arbour Hill,53.35190783,-6.283325467,1713
39X,Blackhall Place Smithfield,53.34771198,-6.282187308,1715
39X,Four Courts Smithfield,53.34560803,-6.272808925,1478
39X,Bachelors Walk Dublin,53.34702802,-6.261667029,315
39X,Hawkins Street Dublin City South,53.34649302,-6.257033066,4495
39X,Pearse Station Pearse Station,53.34288503,-6.249970997,2809
39X,Merrion Square West Merrion Square,53.34079501,-6.250897035,2810
39X,Baggot St Lower Dublin City South,53.33762074,-6.250802097,749
39X,Herbert Street Dublin City South,53.33532055,-6.246571691,751
39X,Baggot St Upper Dublin City South,53.33367166,-6.244462049,752
39X,Burlington Road Dublin City South,53.33240793,-6.246540985,7339
40B,Rivermeade Close Kilsallaghan,53.45331496,-6.288678931,4316
40B,River Meade Drive Kilsallaghan,53.45301872,-6.292440092,4317
40B,Kilreesk Lane Kilsallaghan,53.44065526,-6.298385202,7013
40B,St Margaret's St. Margaret's,53.4322059,-6.299595745,6162
40B,St Margaret's NS St. Margaret's,53.4300329,-6.301006832,7022
40B,Newtown Cottages St. Margaret's,53.42484377,-6.305216408,1554
40B,Harristown Lane St. Margaret's,53.41825199,-6.30686275,1555
40B,Rockmount St. Margaret's,53.40952777,-6.303915101,1556
40B,M50 Flyover St. Margaret's,53.40772058,-6.300707837,1557
40B,Charlestown Charlestown (Dublin),53.40570641,-6.300652875,1181
40B,Lanesborough Park Charlestown (Dublin),53.40392508,-6.301791663,7350
40B,McKelvey Avenue Finglas,53.39981753,-6.303053019,1558
40B,Plunkett Road Finglas,53.39743268,-6.30663672,1549
40B,Plunkett Avenue Finglas,53.39787887,-6.309581541,1523
40B,Barry Road Finglas,53.39555631,-6.310590921,1524
40B,Casement Drive Finglas,53.39406929,-6.311582001,1525
40B,Kildonan Park Finglas,53.3923069,-6.311531601,1526
40B,Kildonan Road Finglas,53.39046268,-6.311409099,6080
40B,Mellowes Road Finglas,53.39014171,-6.310955759,983
40B,Garda Station Finglas,53.38991138,-6.306754998,984
40B,Finglas Sports Ctr Finglas,53.38992476,-6.303897749,985
40B,Finglas Village Finglas,53.3884588,-6.298152563,1529
40B,Finglas Road Glasnevin,53.38666417,-6.297096651,4542
40B,Clearwater SC Glasnevin,53.3837437,-6.293364808,1531
40B,Prospect Hill Glasnevin,53.38174408,-6.290558539,1532
40B,Tolka Vale Glasnevin,53.37896788,-6.287498032,1533
40B,Ballyboggan Road Glasnevin,53.37533285,-6.285975631,1534
40B,The Willows Glasnevin,53.37230595,-6.282369908,1535
40B,Glasnevin Cemetery Glasnevin,53.36950342,-6.27687717,1536
40B,St Vincent's School Glasnevin,53.36806619,-6.273208423,1537
40B,Lindsay Grove Glasnevin,53.36535537,-6.271589922,186
40B,Whitworth Road Drumcondra,53.36431938,-6.270189322,838
40B,David Road Drumcondra,53.36374497,-6.267763405,839
40B,Claude Road Drumcondra,53.36324338,-6.26540959,840
40B,St Patrick's Road Drumcondra,53.36212219,-6.260632087,841
40B,Dorset Street Lower Ballybough,53.36000421,-6.26085346,49
40B,Temple Street Ballybough,53.35781043,-6.263271581,51
40B,Dorset Street Upper Phibsborough,53.35666081,-6.264565263,52
40B,O'Connell St Upper Dublin,53.35211566,-6.261054607,4725
40B,Parnell Street Dublin,53.35309058,-6.260113527,6071
40D,The Oaks Hollystown,53.42676058,-6.369952634,7560
40D,Carlton Hotel Tyrrelstown,53.4190813,-6.378265537,7073
40D,Belgree Boulevard Tyrrelstown,53.420141,-6.384830222,7097
40D,Mount Eustace Tyrrelstown,53.42133656,-6.388170273,7098
40D,Mount Garrett Tyrrelstown,53.42178218,-6.39122293,7099
40D,Rathmore Crescent Tyrrelstown,53.41975885,-6.391810832,7100
40D,Bealing Walk Ballentree Village,53.41825849,-6.387188473,7101
40D,Ballentree Avenue Tyrrelstown,53.41757905,-6.386131024,7505
40D,Alexion Corduff,53.41096169,-6.376017294,5071
40D,Corporate Park Corduff,53.40930938,-6.370845561,5072
40D,Cold Stores Cloghran,53.41154496,-6.370007965,4321
40D,Texaco Garage Cloghran,53.4138451,-6.366008726,7570
40D,Corporate Park 2 Cloghran,53.41276681,-6.360785007,7342
40D,Ballycoolin Bus Pk Cloghran,53.40824209,-6.357890451,7125
40D,IDA Ireland Cloghran,53.40468923,-6.357696486,7344
40D,Rosemount Park Cloghran,53.40218845,-6.355581979,2510
40D,Ballycoolin Road Cloghran,53.39840859,-6.350013206,7242
40D,Barnlodge Cloghran,53.39718344,-6.344616971,7238
40D,Stadium Business Pk Cloghran,53.39781703,-6.338442018,7224
40D,Cappagh Cross Cloghran,53.398068,-6.333905702,1581
40D,Heathfield Avenue The Crossroads,53.39513353,-6.327163464,1582
40D,Avila Park Finglas,53.39226728,-6.320825368,4793
40D,Ratoath Drive Finglas,53.39028242,-6.317099634,6068
40D,Abbottstown Road Finglas,53.38988542,-6.315085552,1584
40D,Mellowes Road Finglas,53.39014171,-6.310955759,983
40D,Garda Station Finglas,53.38991138,-6.306754998,984
40D,Finglas Sports Ctr Finglas,53.38992476,-6.303897749,985
40D,Finglas Village Finglas,53.3884588,-6.298152563,1529
40D,Finglas Road Glasnevin,53.38666417,-6.297096651,4542
40D,Clearwater SC Glasnevin,53.3837437,-6.293364808,1531
40D,Prospect Hill Glasnevin,53.38174408,-6.290558539,1532
40D,Tolka Vale Glasnevin,53.37896788,-6.287498032,1533
40D,Ballyboggan Road Glasnevin,53.37533285,-6.285975631,1534
40D,The Willows Glasnevin,53.37230595,-6.282369908,1535
40D,Glasnevin Cemetery Glasnevin,53.36950342,-6.27687717,1536
40D,St Vincent's School Glasnevin,53.36806619,-6.273208423,1537
40D,Lindsay Grove Glasnevin,53.36535537,-6.271589922,186
40D,Whitworth Road Drumcondra,53.36431938,-6.270189322,838
40D,David Road Drumcondra,53.36374497,-6.267763405,839
40D,Claude Road Drumcondra,53.36324338,-6.26540959,840
40D,St Patrick's Road Drumcondra,53.36212219,-6.260632087,841
40D,Dorset Street Lower Ballybough,53.36000421,-6.26085346,49
40D,Temple Street Ballybough,53.35781043,-6.263271581,51
40D,Dorset Street Upper Phibsborough,53.35666081,-6.264565263,52
40D,O'Connell St Upper Dublin,53.35211566,-6.261054607,4725
40D,Parnell Street Dublin,53.35309058,-6.260113527,6071
40E,Carlton Hotel Tyrrelstown,53.4190813,-6.378265537,7073
40E,Belgree Boulevard Tyrrelstown,53.420141,-6.384830222,7097
